1	QUỐC_HỘI	I	O	47	dep
61	nghiện	V	O	60	vmod
62	,	CH	O	6	punct
63	dược_chất	V	O	6	dep
64	hướng	N	O	63	dob
65	thần	N	O	64	nmod
66	,	CH	O	6	punct
67	tiền	N	O	64	nmod
68	chất	N	O	67	nmod
69	dùng	V	O	67	nmod
70	làm_thuốc	N	O	69	dob
71	và	Cc	O	70	coord
72	thuốc	N	O	71	conj
73	thú_y	N	O	72	nmod
74	có	V	O	6	dep
75	chứa	V	O	74	vmod
76	chất	N	O	75	dob
77	ma_tuý	N	O	76	nmod
78	,	CH	O	6	punct
79	tiền	N	O	76	nmod
80	chất	N	O	79	nmod
81	;	CH	O	6	punct
82	b	Ni	O	6	dep
83	)	CH	O	82	punct
84	Vận_chuyển	Np	O	82	nmod
85	,	CH	O	82	punct
86	bảo_quản	V	O	82	vmod
87	,	CH	O	86	punct
88	tồn_trữ	V	O	86	vmod
89	,	CH	O	86	punct
90	mua_bán	V	O	86	vmod
91	,	CH	O	90	punct
92	phân_phối	V	O	90	vmod
93	,	CH	O	90	punct
94	sử_dụng	V	O	90	vmod
95	,	CH	O	90	punct
96	xử_lý	V	O	90	vmod
97	,	CH	O	6	punct
98	trao_đổi	V	O	6	vmod
99	chất	N	O	98	dob
100	ma_tuý	N	O	99	nmod
101	,	CH	O	6	punct
102	tiền	N	O	106	sub
103	chất	N	O	102	nmod
104	,	CH	O	6	punct
105	thuốc	N	O	155	sub
106	gây	V	O	105	nmod
107	nghiện	V	O	106	vmod
108	,	CH	O	6	punct
109	thuốc	N	O	135	sub
110	hướng	V	O	109	nmod
111	thần	N	O	110	dob
112	,	CH	O	6	punct
113	thuốc	N	O	111	nmod
114	tiền	N	O	113	nmod
115	chất	N	O	114	nmod
116	,	CH	O	6	punct
117	nguyên_liệu	N	O	119	sub
118	làm_thuốc	V	O	117	nmod
119	là	V	O	6	dep
120	dược_chất	N	O	119	dob
121	gây	V	O	120	nmod
122	nghiện	V	O	121	vmod
123	,	CH	O	6	punct
124	dược_chất	V	O	6	dep
125	hướng	N	O	124	dob
126	thần	N	O	125	nmod
127	,	CH	O	6	punct
128	tiền	N	O	125	nmod
129	chất	N	O	128	nmod
130	dùng	V	O	128	nmod
131	làm_thuốc	N	O	130	dob
132	và	Cc	O	131	coord
133	thuốc	N	O	132	conj
134	thú_y	N	O	133	nmod
135	có	V	O	6	dep
136	chứa	V	O	135	vmod
137	chất	N	O	136	dob
138	ma_tuý	N	O	137	nmod
139	,	CH	O	6	punct
140	tiền	N	O	150	sub
141	chất	N	O	140	nmod
142	;	CH	O	6	punct
143	c	Ni	O	6	dep
144	)	CH	O	143	punct
145	Nhập_khẩu	Np	O	143	nmod
146	,	CH	O	143	punct
147	xuất_khẩu	V	O	143	nmod
148	,	CH	O	6	punct
149	tạm	A	O	150	vmod
150	nhập	V	O	6	dep
151	,	CH	O	150	punct
152	tái_xuất	V	O	150	vmod
153	,	CH	O	6	punct
154	tạm	A	O	155	vmod
155	xuất	V	O	6	dep
156	,	CH	O	155	punct
157	tái_nhập	V	O	155	vmod
158	,	CH	O	155	punct
159	quá_cảnh	V	O	155	vmod
160	chất	N	O	159	dob
161	ma_tuý	N	O	160	nmod
162	,	CH	O	155	punct
163	tiền	N	O	160	nmod
164	chất	N	O	163	nmod
165	,	CH	O	155	punct
166	thuốc	N	O	163	nmod
167	gây	V	O	166	nmod
168	nghiện	V	O	167	vmod
169	,	CH	O	6	punct
170	thuốc	N	O	196	sub
171	hướng	V	O	170	nmod
172	thần	N	O	171	dob
173	,	CH	O	6	punct
174	thuốc	N	O	172	nmod
175	tiền	N	O	174	nmod
176	chất	N	O	175	nmod
177	,	CH	O	6	punct
178	nguyên_liệu	N	O	180	sub
179	làm_thuốc	V	O	178	nmod
180	là	V	O	6	dep
181	dược_chất	N	O	180	dob
182	gây	V	O	181	nmod
183	nghiện	V	O	182	vmod
184	,	CH	O	6	punct
185	dược_chất	V	O	6	dep
186	hướng	N	O	185	dob
187	thần	N	O	186	nmod
188	,	CH	O	6	punct
189	tiền	N	O	186	nmod
190	chất	N	O	189	nmod
191	dùng	V	O	189	nmod
192	làm_thuốc	N	O	191	dob
193	và	Cc	O	192	coord
194	thuốc	N	O	193	conj
195	thú_y	N	O	194	nmod
196	có	V	O	6	dep
197	chứa	V	O	196	vmod
198	chất	N	O	197	dob
199	ma_tuý	N	O	198	nmod
200	,	CH	O	6	punct
201	tiền	N	O	196	prd
202	chất	N	O	201	nmod
203	.	CH	O	6	punct
204	2	M	O	201	det
205	.	CH	O	6	punct
1	Hoạt_động	N	O	12	sub
2	hợp_pháp	A	O	1	nmod
3	liên_quan	V	O	1	nmod
4	đến	E	O	3	vmod
5	ma_tuý	N	O	4	pob
6	quy_định	V	O	5	nmod
7	tại	E	O	3	vmod
8	khoản	N	O	7	pob
9	1	M	O	8	det
10	Điều	N	O	8	nmod
11	này	P	O	8	det
12	được	V	O	0	root
13	kiểm_soát	V	O	12	vmod
14	chặt_chẽ	A	O	13	mnr
15	theo	V	O	13	vmod
16	quy_định	V	O	15	vmod
17	của	E	O	16	nmod
18	Luật	N	O	17	pob
19	này	P	O	18	det
20	và	Cc	O	12	coord
21	quy_định	V	O	20	conj
22	khác	A	O	21	vmod
23	của	E	O	18	nmod
24	pháp_luật	N	O	23	pob
25	có	V	O	21	nmod
26	liên	Z	O	27	nmod
27	quan.Điều	N	O	25	dob
28	13	M	O	27	det
29	.	CH	O	12	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	V	O	1	vmod
3	nghiên_cứu	V	O	2	vmod
4	,	CH	O	1	punct
5	giám_định	V	O	1	vmod
6	,	CH	O	1	punct
7	sản_xuất	V	O	1	vmod
8	chất	N	O	7	dob
9	ma_tuý	N	O	8	nmod
10	,	CH	O	1	punct
11	tiền	N	O	1	sub
12	chất	N	O	11	nmod
13	1	M	O	12	det
14	.	CH	O	1	punct
1	Hoạt_động	V	O	0	root
2	nghiên_cứu	V	O	1	vmod
3	,	CH	O	2	punct
4	giám_định	V	O	2	vmod
5	,	CH	O	2	punct
6	sản_xuất	V	O	2	vmod
7	chất	N	O	6	dob
8	ma_tuý	N	O	7	nmod
9	(	CH	O	1	punct
10	không	R	O	11	adv
11	bao_gồm	V	O	1	vmod
12	trồng	V	O	11	vmod
13	cây	N	O	12	dob
14	có	V	O	13	nmod
15	chứa	V	O	14	vmod
16	chất	N	O	15	dob
17	ma_tuý	N	O	16	nmod
18	)	CH	O	1	punct
19	,	CH	O	1	punct
20	tiền	N	O	22	sub
21	chất	N	O	20	nmod
22	phải	V	O	1	vmod
23	được	V	O	22	vmod
24	cơ_quan	N	O	26	sub
25	nhà_nước	N	O	24	nmod
26	có	V	O	23	vmod
27	thẩm_quyền	N	O	26	dob
28	theo_dõi	V	O	27	nmod
29	,	CH	O	28	punct
30	kiểm_tra	V	O	28	vmod
31	,	CH	O	28	punct
32	giám_sát	V	O	28	vmod
33	.	CH	O	1	punct
34	2	M	O	1	det
35	.	CH	O	1	punct
1	Chính_phủ	N	O	2	sub
2	quy_định	V	O	0	root
3	cơ_quan	N	O	4	sub
4	có	V	O	2	vmod
5	thẩm_quyền	N	O	4	dob
6	cho_phép	V	O	5	nmod
7	,	CH	O	4	punct
8	trình_tự	N	O	5	nmod
9	,	CH	O	4	punct
10	thủ_tục	N	O	5	nmod
11	cho_phép	V	O	10	nmod
12	,	CH	O	4	punct
13	việc	N	O	11	dob
14	theo_dõi	V	O	13	nmod
15	,	CH	O	14	punct
16	kiểm_tra	V	O	14	vmod
17	,	CH	O	14	punct
18	giám_sát	V	O	14	vmod
19	quy_định	V	O	18	vmod
20	tại	E	O	18	loc
21	khoản	N	O	20	pob
22	1	M	O	21	det
23	Điều	N	O	21	nmod
24	này.Điều	N	O	23	nmod
25	14	M	O	21	det
26	.	CH	O	2	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	N	O	1	dob
3	vận_chuyển	V	O	2	nmod
4	chất	N	O	3	dob
5	ma_tuý	N	O	4	nmod
6	,	CH	O	1	punct
7	tiền	N	O	1	sub
8	chất	N	O	7	nmod
9	1	M	O	8	det
10	.	CH	O	1	punct
1	Cơ_quan	N	O	3	sub
2	,	CH	O	1	punct
3	tổ_chức	V	O	0	root
4	,	CH	O	3	punct
5	cá_nhân	N	O	7	sub
6	đã	R	O	7	adv
7	được	V	O	3	dep
8	cơ_quan	N	O	10	sub
9	nhà_nước	N	O	8	nmod
10	có	V	O	7	vmod
11	thẩm_quyền	N	O	10	dob
12	cho_phép	V	O	11	nmod
13	thì	C	O	10	coord
14	được	V	O	13	conj
15	vận_chuyển	V	O	14	vmod
16	chất	N	O	15	dob
17	ma_tuý	N	O	16	nmod
18	,	CH	O	7	punct
19	tiền	N	O	16	nmod
20	chất	N	O	19	nmod
21	;	CH	O	3	punct
22	khi	N	O	30	tmp
23	thực_hiện	V	O	22	nmod
24	việc	N	O	23	dob
25	vận_chuyển	V	O	24	nmod
26	phải	V	O	25	vmod
27	đóng_gói	V	O	26	vmod
28	,	CH	O	3	punct
29	niêm_phong	N	O	30	sub
30	theo	V	O	3	dep
31	quy_định	V	O	30	vmod
32	của	E	O	31	nmod
33	cơ_quan	N	O	32	pob
34	có	V	O	30	prp
35	thẩm_quyền	N	O	34	dob
36	;	CH	O	3	punct
37	chịu	V	O	3	vmod
38	trách_nhiệm	N	O	37	dob
39	về	E	O	38	nmod
40	số_lượng	N	O	39	pob
41	,	CH	O	40	punct
42	chất_lượng	N	O	40	nmod
43	,	CH	O	3	punct
44	có	V	O	3	vmod
45	biện_pháp	N	O	44	dob
46	bảo_vệ	V	O	45	nmod
47	an_toàn	A	O	46	vmod
48	,	CH	O	3	punct
49	không	R	O	50	adv
50	để	V	O	3	vmod
51	bị	V	O	50	vmod
52	thất_thoát	V	O	51	vmod
53	trong	E	O	52	vmod
54	quá_trình	N	O	53	pob
55	vận_chuyển	V	O	54	nmod
56	và	Cc	O	50	coord
57	chịu	V	O	56	conj
58	sự	N	O	57	dob
59	theo_dõi	V	O	58	nmod
60	,	CH	O	58	punct
61	kiểm_tra	V	O	58	nmod
62	,	CH	O	58	punct
63	giám_sát	V	O	58	nmod
64	của	E	O	58	nmod
65	cơ_quan	N	O	64	pob
66	nhà_nước	N	O	65	nmod
67	có	V	O	50	vmod
68	thẩm_quyền	N	O	67	dob
69	.	CH	O	3	punct
70	2	M	O	19	det
71	.	CH	O	3	punct
1	Chính_phủ	N	O	2	sub
2	quy_định	V	O	0	root
3	chi_tiết	N	O	2	dob
4	Điều	N	O	3	nmod
5	này.Điều	Np	O	4	nmod
6	15	M	O	4	det
7	.	CH	O	2	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	N	O	1	dob
3	liên_quan	V	O	2	nmod
4	đến	E	O	3	vmod
5	thuốc	N	O	4	pob
6	gây	V	O	5	nmod
7	nghiện	V	O	6	vmod
8	,	CH	O	1	punct
9	thuốc	N	O	1	sub
10	hướng	V	O	9	nmod
11	thần	N	O	10	dob
12	,	CH	O	1	punct
13	thuốc	N	O	1	sub
14	tiền	N	O	13	nmod
15	chất	N	O	14	nmod
16	,	CH	O	1	punct
17	nguyên_liệu	N	O	19	sub
18	làm_thuốc	V	O	17	nmod
19	là	V	O	1	vmod
20	dược_chất	N	O	19	dob
21	gây	V	O	20	nmod
22	nghiện	V	O	21	vmod
23	,	CH	O	1	punct
24	dược_chất	V	O	1	vmod
25	hướng	N	O	24	dob
26	thần	N	O	25	nmod
27	,	CH	O	1	punct
28	tiền	N	O	1	sub
29	chất	N	O	28	nmod
30	dùng	V	O	1	vmod
31	làm	V	O	30	vmod
32	thuốcViệc	N	O	31	dob
33	kiểm_soát	V	O	32	nmod
34	hoạt_động	N	O	32	nmod
35	liên_quan	V	O	34	nmod
36	đến	E	O	35	vmod
37	thuốc	N	O	36	pob
38	gây	V	O	37	nmod
39	nghiện	V	O	38	vmod
40	,	CH	O	1	punct
41	thuốc	N	O	37	nmod
42	hướng	V	O	41	nmod
43	thần	N	O	42	dob
44	,	CH	O	1	punct
45	thuốc	N	O	1	sub
46	tiền	N	O	45	nmod
47	chất	N	O	46	nmod
48	,	CH	O	1	punct
49	nguyên_liệu	N	O	51	sub
50	làm_thuốc	V	O	49	nmod
51	là	V	O	1	vmod
52	dược_chất	N	O	51	dob
53	gây	V	O	52	nmod
54	nghiện	V	O	53	vmod
55	,	CH	O	1	punct
56	dược_chất	V	O	1	vmod
57	hướng	N	O	56	dob
58	thần	N	O	57	nmod
59	,	CH	O	1	punct
60	tiên	N	O	1	sub
61	chất	N	O	60	nmod
62	dùng	V	O	1	vmod
63	làm_thuốc	N	O	62	dob
64	thực_hiện	V	O	63	nmod
65	theo	V	O	64	vmod
66	quy_định	V	O	65	vmod
67	của	E	O	66	nmod
68	pháp_luật	N	O	67	pob
69	về	E	O	66	vmod
70	dược	N	O	69	pob
71	,	CH	O	1	punct
72	trừ	V	O	1	vmod
73	hoạt_động	N	O	72	vmod
74	quy_định	V	O	73	nmod
75	tại	E	O	74	loc
76	điểm	N	O	75	pob
77	b	N	O	76	nmod
78	khoản	N	O	76	nmod
79	1	M	O	78	det
80	và	Cc	O	1	coord
81	khoản	N	O	80	conj
82	2	M	O	81	det
83	Điều	N	O	81	nmod
84	17	M	O	83	det
85	của	E	O	41	nmod
86	Luật	N	O	85	pob
87	này.Điều	N	O	86	nmod
88	16	M	O	87	det
89	.	CH	O	1	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	N	O	1	dob
3	liên_quan	V	O	2	nmod
4	đến	E	O	3	vmod
5	thuốc	N	O	4	pob
6	thú_y	N	O	5	nmod
7	có	V	O	1	vmod
8	chứa	V	O	7	vmod
9	chất	N	O	8	dob
10	ma_tuý	N	O	9	nmod
11	,	CH	O	1	punct
12	tiền	N	O	1	sub
13	chấtViệc	Np	O	12	nmod
14	kiểm_soát	V	O	1	vmod
15	hoạt_động	N	O	14	dob
16	liên_quan	V	O	15	nmod
17	đến	E	O	16	vmod
18	thuốc	N	O	17	pob
19	thú_y	N	O	18	nmod
20	có	V	O	14	iob
21	chứa	V	O	20	vmod
22	chất	N	O	21	dob
23	ma_tuý	N	O	22	nmod
24	,	CH	O	14	punct
25	tiền	N	O	22	nmod
26	chất	N	O	25	nmod
27	thực_hiện	V	O	25	nmod
28	theo	V	O	27	vmod
29	quy_định	V	O	28	vmod
30	của	E	O	29	nmod
31	Chính	Np	O	30	pob
32	phủ.Điều	Np	O	31	nmod
33	17	M	O	31	det
34	.	CH	O	1	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	V	O	1	vmod
3	nhập_khẩu	V	O	2	vmod
4	,	CH	O	1	punct
5	xuất_khẩu	V	O	1	vmod
6	,	CH	O	1	punct
7	tạm	A	O	8	vmod
8	nhập	V	O	1	vmod
9	,	CH	O	1	punct
10	tái_xuất	V	O	1	vmod
11	,	CH	O	1	punct
12	tạm	A	O	13	vmod
13	xuất	V	O	1	vmod
14	,	CH	O	13	punct
15	tái_nhập	V	O	13	vmod
16	,	CH	O	13	punct
17	quá_cảnh	V	O	13	vmod
18	chất	N	O	17	dob
19	ma_tuý	N	O	18	nmod
20	,	CH	O	13	punct
21	tiền	N	O	18	nmod
22	chất	N	O	21	nmod
23	,	CH	O	13	punct
24	thuốc	N	O	21	nmod
25	gây	V	O	24	nmod
26	nghiện	V	O	25	vmod
27	,	CH	O	1	punct
28	thuốc	N	O	1	sub
29	hướng	V	O	28	nmod
30	thần	N	O	29	dob
31	,	CH	O	1	punct
32	thuốc	N	O	1	sub
33	tiền	N	O	32	nmod
34	chất	N	O	33	nmod
35	,	CH	O	1	punct
36	nguyên_liệu	N	O	38	sub
37	làm_thuốc	V	O	36	nmod
38	là	V	O	1	vmod
39	dược_chất	N	O	38	dob
40	gây	V	O	39	nmod
41	nghiện	V	O	40	vmod
42	,	CH	O	1	punct
43	dược_chất	V	O	1	vmod
44	hướng	N	O	43	dob
45	thần	N	O	44	nmod
46	,	CH	O	1	punct
47	tiền	N	O	44	nmod
48	chất	N	O	47	nmod
49	dùng	V	O	47	nmod
50	làm_thuốc	N	O	49	dob
51	1	M	O	50	det
52	.	CH	O	1	punct
1	Các	L	O	2	det
2	hoạt_động	N	O	5	sub
3	sau	N	O	2	nmod
4	đây	P	O	2	det
5	phải	V	O	0	root
6	được	R	O	5	adv
7	cơ_quan	N	O	8	sub
8	có	V	O	5	dep
9	thẩm_quyền	N	O	8	dob
10	cho_phép	V	O	9	nmod
11	:	CH	O	8	punct
12	a	Ni	O	19	sub
13	)	CH	O	12	punct
14	Nhập_khẩu	Np	O	12	nmod
15	,	CH	O	12	punct
16	xuất_khẩu	V	O	12	nmod
17	,	CH	O	8	punct
18	tạm	A	O	19	vmod
19	nhập	V	O	8	vmod
20	,	CH	O	24	punct
21	tái_xuất	V	O	19	vmod
22	,	CH	O	5	punct
23	tạm	A	O	24	vmod
24	xuất	V	O	5	dep
25	,	CH	O	5	punct
26	tái_nhập	V	O	5	vmod
27	chất	N	O	26	dob
28	ma_tuý	N	O	27	nmod
29	,	CH	O	5	punct
30	tiền	N	O	27	nmod
31	chất	N	O	30	nmod
32	;	CH	O	5	punct
33	b	Ni	O	5	dep
34	)	CH	O	5	punct
35	Tạm	Np	O	30	nmod
36	nhập	V	O	5	vmod
37	,	CH	O	5	punct
38	tái_xuất	V	O	5	vmod
39	,	CH	O	5	punct
40	tạm	A	O	41	vmod
41	xuất	V	O	5	dep
42	,	CH	O	5	punct
43	tái_nhập	V	O	5	vmod
44	thuốc	N	O	43	dob
45	gây	V	O	44	nmod
46	nghiện	V	O	45	vmod
47	,	CH	O	5	punct
48	thuốc	N	O	45	dob
49	hướng	V	O	48	nmod
50	thần	N	O	49	dob
51	,	CH	O	5	punct
52	thuốc	N	O	50	nmod
53	tiền	N	O	52	nmod
54	chất	N	O	53	nmod
55	,	CH	O	5	punct
56	nguyên_liệu	N	O	58	sub
57	làm_thuốc	V	O	56	nmod
58	là	V	O	5	vmod
59	được	V	O	58	vmod
60	chất	N	O	57	dob
61	gây	V	O	60	nmod
62	nghiện	V	O	61	vmod
63	,	CH	O	5	punct
64	dược_chất	V	O	5	vmod
65	hướng	N	O	64	dob
66	thần	N	O	65	nmod
67	,	CH	O	5	punct
68	tiền	N	O	65	nmod
69	chất	N	O	68	nmod
70	dùng	V	O	68	nmod
71	làm_thuốc	N	O	70	dob
72	.	CH	O	5	punct
73	2	M	O	30	det
74	.	CH	O	5	punct
1	Hoạt_động	V	O	0	root
2	quá_cảnh	N	O	1	vmod
3	lãnh_thổ	N	O	2	nmod
4	Việt_Nam	Np	B-LOC	3	nmod
5	chất	V	O	1	vmod
6	ma_tuý	N	O	5	dob
7	,	CH	O	1	punct
8	tiền	N	O	1	prd
9	chất	N	O	8	nmod
10	,	CH	O	1	punct
11	thuốc	N	O	1	sub
12	gây	V	O	11	nmod
13	nghiện	V	O	12	vmod
14	,	CH	O	1	punct
15	thuốc	N	O	38	sub
16	hướng	V	O	15	nmod
17	thần	N	O	16	dob
18	,	CH	O	1	punct
19	thuốc	N	O	1	sub
20	tiền	N	O	19	nmod
21	chất	N	O	20	nmod
22	,	CH	O	1	punct
23	nguyên_liệu	N	O	25	sub
24	làm_thuốc	V	O	23	nmod
25	là	V	O	1	vmod
26	dược_chất	N	O	25	dob
27	gây	V	O	26	nmod
28	nghiện	V	O	27	vmod
29	,	CH	O	1	punct
30	dược_chất	V	O	1	vmod
31	hướng	N	O	30	dob
32	thần	N	O	31	nmod
33	,	CH	O	1	punct
34	tiền	N	O	1	sub
35	chất	N	O	34	nmod
36	dùng	V	O	1	vmod
37	làm_thuốc	N	O	36	dob
38	phải	V	O	1	vmod
39	theo	V	O	38	vmod
40	đúng	A	O	39	vmod
41	hành_trình	N	O	40	amod
42	đã	R	O	43	adv
43	ghi	V	O	1	vmod
44	trong	E	O	43	loc
45	giấy_phép	N	O	44	pob
46	quá_cảnh	V	O	45	nmod
47	.	CH	O	1	punct
1	Cơ_quan	N	O	3	sub
2	,	CH	O	3	punct
3	tổ_chức	V	O	0	root
4	thực_hiện	V	O	3	vmod
5	việc	N	O	4	dob
6	quá_cảnh	V	O	5	nmod
7	phải	V	O	6	vmod
8	làm	V	O	7	vmod
9	thủ_tục	N	O	8	dob
10	,	CH	O	3	punct
11	chịu	V	O	3	vmod
12	sự	N	O	11	dob
13	kiểm_soát	V	O	12	nmod
14	của	E	O	12	nmod
15	cơ_quan	N	O	14	pob
16	Hải_quan	Np	O	15	nmod
17	và	Cc	O	3	coord
18	cơ_quan	N	O	17	conj
19	có	V	O	18	nmod
20	thẩm_quyền	N	O	19	dob
21	của	E	O	20	nmod
22	Việt_Nam	Np	B-LOC	21	pob
23	.	CH	O	3	punct
24	3	M	O	18	det
25	.	CH	O	3	punct
1	Chính_phủ	N	O	2	sub
2	quy_định	V	O	0	root
3	chi_tiết	N	O	2	dob
4	Điều	N	O	3	nmod
5	này.Điều	Np	O	4	nmod
6	18	M	O	4	det
7	.	CH	O	2	punct
1	Lập	V	O	0	root
2	hồ_sơ	N	O	1	dob
3	các	L	O	4	det
4	hoạt_động	N	O	2	nmod
5	hợp_pháp	A	O	4	nmod
6	liên_quan	V	O	2	nmod
7	đến	E	O	6	vmod
8	ma	N	O	7	pob
9	tuýCơ	N	O	8	nmod
10	quan	N	O	9	nmod
11	,	CH	O	1	punct
12	tổ_chức	V	O	1	vmod
13	,	CH	O	1	punct
14	cá_nhân	N	O	1	sub
15	khi	N	O	1	tmp
16	tiến_hành	V	O	15	nmod
17	hoạt_động	V	O	16	vmod
18	quy_định	V	O	17	vmod
19	tại	E	O	17	loc
20	khoản	N	O	19	pob
21	1	M	O	20	det
22	Điều	N	O	20	nmod
23	12	M	O	22	nmod
24	của	E	O	20	nmod
25	Luật	N	O	24	pob
26	này	P	O	25	det
27	có	V	O	16	vmod
28	trách_nhiệm	N	O	27	dob
29	lập	V	O	28	nmod
30	hồ_sơ	N	O	29	dob
31	và	Cc	O	1	coord
32	báo_cáo	V	O	31	conj
33	theo	V	O	32	vmod
34	quy_định	V	O	33	vmod
35	của	E	O	34	nmod
36	Chính	Np	O	35	pob
37	phủ.Điều	N	O	32	dob
38	19	M	O	37	det
39	.	CH	O	1	punct
1	Kiểm_soát	V	O	0	root
2	hoạt_động	N	O	1	dob
3	hợp_pháp	A	O	2	nmod
4	liên_quan	V	O	2	nmod
5	đến	E	O	4	vmod
6	ma_tuý	N	O	5	pob
7	vì	E	O	1	prp
8	mục_đích	N	O	7	pob
9	quốc_phòng	N	O	8	nmod
10	,	CH	O	1	punct
11	an	N	O	1	sub
12	ninhHoạt	N	O	11	nmod
13	động	N	O	12	nmod
14	nghiên_cứu	V	O	1	vmod
15	,	CH	O	14	punct
16	giám_định	V	O	14	vmod
17	,	CH	O	16	punct
18	sản_xuất	V	O	16	vmod
19	,	CH	O	16	punct
20	vận_chuyển	V	O	16	vmod
21	,	CH	O	14	punct
22	tồn_trữ	V	O	14	vmod
23	,	CH	O	14	punct
24	bảo_quản	V	O	14	vmod
25	,	CH	O	14	punct
26	sử_dụng	V	O	14	vmod
27	,	CH	O	14	punct
28	nhập_khẩu	V	O	14	vmod
29	,	CH	O	14	punct
30	xuất_khẩu	V	O	14	vmod
31	,	CH	O	14	punct
32	tạm	A	O	33	vmod
33	nhập	V	O	14	vmod
34	,	CH	O	14	punct
35	tái_xuất	V	O	14	vmod
36	,	CH	O	1	punct
37	tạm	A	O	38	vmod
38	xuất	V	O	1	vmod
39	,	CH	O	38	punct
40	tái_nhập	V	O	38	vmod
41	,	CH	O	38	punct
42	quá_cảnh	V	O	38	vmod
43	chất	N	O	42	dob
44	ma_tuý	N	O	43	nmod
45	,	CH	O	38	punct
46	tiền	N	O	43	nmod
47	chất	N	O	46	nmod
48	,	CH	O	38	punct
49	thuốc	N	O	74	sub
50	gây	V	O	49	nmod
51	nghiện	V	O	50	vmod
52	,	CH	O	1	punct
53	thuốc	N	O	1	sub
54	hướng	V	O	53	nmod
55	thần	N	O	54	dob
56	,	CH	O	1	punct
57	thuốc	N	O	1	sub
58	tiền	N	O	57	nmod
59	chất	N	O	58	nmod
60	,	CH	O	1	punct
61	nguyên_liệu	N	O	63	sub
62	làm_thuốc	V	O	61	nmod
63	là	V	O	1	vmod
64	dược_chất	N	O	63	dob
65	gây	V	O	64	nmod
66	nghiện	V	O	65	vmod
67	,	CH	O	1	punct
68	dược_chất	V	O	1	vmod
69	hướng	N	O	68	dob
70	thần	N	O	69	nmod
71	,	CH	O	1	punct
72	tiền	N	O	1	sub
73	chất	N	O	72	nmod
74	dùng	V	O	1	vmod
75	làm_thuốc	N	O	74	dob
76	,	CH	O	1	punct
77	thuốc	N	O	79	sub
78	thú_y	N	O	77	nmod
79	có	V	O	1	dep
80	chứa	V	O	79	vmod
81	chất	N	O	80	dob
82	ma_tuý	N	O	81	nmod
83	,	CH	O	1	punct
84	tiền	N	O	1	sub
85	chất	N	O	84	nmod
86	vì	E	O	1	prp
87	mục_đích	N	O	86	pob
88	quốc_phòng	N	O	87	nmod
89	,	CH	O	1	punct
90	an_ninh	N	O	87	nmod
91	thực_hiện	V	O	90	nmod
92	theo	V	O	91	vmod
93	quy_định	V	O	92	vmod
94	của	E	O	93	nmod
95	Chính	Np	O	94	pob
96	phủ.Điều	N	O	1	sub
97	20	M	O	96	det
98	.	CH	O	1	punct
1	Kiểm_soát	V	O	0	root
2	thuốc	N	O	1	dob
3	gây	V	O	2	nmod
4	nghiện	V	O	3	vmod
5	,	CH	O	1	punct
6	thuốc	N	O	1	sub
7	hướng	V	O	6	nmod
8	thần	N	O	7	dob
9	,	CH	O	1	punct
10	thuốc	N	O	1	sub
11	tiền	N	O	10	nmod
12	chất	N	O	10	nmod
13	vì	E	O	1	prp
14	mục_đích	N	O	13	pob
15	sơ_cứu	V	O	14	nmod
16	,	CH	O	15	punct
17	cấp_cứu	V	O	15	vmod
18	trong	E	O	14	nmod
19	cuộc	Nc	O	18	pob
20	hành_trình	N	O	19	nmod
21	,	CH	O	15	punct
22	du_lịch	V	O	15	vmod
23	quốc_tế	N	O	22	vmod
24	,	CH	O	15	punct
25	điều_trị	V	O	15	vmod
26	bệnh	N	O	25	dob
27	cho	E	O	25	iob
28	bản_thân	N	O	27	pob
29	người	N	O	28	nmod
30	nhập_cảnh	V	O	28	nmod
31	,	CH	O	15	punct
32	xuất_cảnh	V	O	15	vmod
33	,	CH	O	15	punct
34	quá_cảnh	V	O	15	vmod
35	1	M	O	34	det
36	.	CH	O	1	punct
1	Việc	N	O	41	sub
2	mang	V	O	1	nmod
3	theo	V	O	2	vmod
4	thuốc	N	O	3	pob
5	gây	V	O	4	nmod
6	nghiện	V	O	5	vmod
7	,	CH	O	2	punct
8	thuốc	N	O	4	nmod
9	hướng	V	O	8	nmod
10	thần	N	O	9	dob
11	,	CH	O	2	punct
12	thuốc	N	O	10	nmod
13	tiền	N	O	12	nmod
14	chất	N	O	12	nmod
15	dự_phòng	V	O	14	nmod
16	cho	E	O	2	vmod
17	việc	N	O	16	pob
18	sơ_cứu	V	O	17	nmod
19	,	CH	O	2	punct
20	cấp_cứu	V	O	2	vmod
21	trên	E	O	2	loc
22	tàu_thuỷ	N	O	21	pob
23	,	CH	O	22	punct
24	tàu_bay	N	O	22	nmod
25	,	CH	O	22	punct
26	tàu_hoả	N	O	22	nmod
27	,	CH	O	22	punct
28	ô_tô	N	O	22	nmod
29	hoặc	Cc	O	22	coord
30	các	L	O	31	det
31	phương_tiện	N	O	29	conj
32	vận_tải	V	O	31	nmod
33	khác	A	O	31	nmod
34	trong	E	O	2	tmp
35	cuộc	Nc	O	34	pob
36	hành_trình	N	O	35	nmod
37	,	CH	O	2	punct
